date,A,B,C,D,E,F,G,H,J,K,L,M,N,O,P,Q,R,S,T,Power
6/11/20 00:00,1626.7392,-5.4918,436.509,-7.4196,148.068,7.695,7.0308,0.6642,4.374,7.0146,2097.2034,0.4374,0.7776,85.3416,0,0,0,0,0,12.7008
6/12/20 00:00,1626.6906,-5.6214,436.3794,-7.5816,147.906,7.6464,6.9822,0.6642,4.3416,6.9498,2097.819,0.567,1.0368,267.3,0,0,0,0,0,12.636
6/13/20 00:00,1626.6906,-6.3828,435.618,-8.3592,147.744,7.3872,6.7392,0.648,4.1796,6.7068,2101.5936,1.1502,1.62,296.622,0,0,0,0,0,12.5388
6/14/20 00:00,1626.6582,-6.3342,435.6828,-8.2782,147.906,7.4034,6.7554,0.648,4.1958,6.7392,2101.302,1.1664,1.7496,337.932,0,0,0,0,0,12.4578
6/15/20 00:00,1626.6258,-6.2532,435.7476,-8.0352,149.04,7.4358,6.8364,0.5994,4.2444,6.804,2100.8322,0.486,0.9072,416.826,0,0,0,0,0,12.393
6/16/20 00:00,1626.48,-6.2856,435.7314,-8.3754,146.934,7.4196,6.7392,0.6966,4.1796,6.7068,2100.8322,0.7128,1.4256,279.288,0,0,0,0,0,12.312
6/17/20 00:00,1626.4152,-6.8526,435.1644,-9.072,145.962,7.2252,6.5124,0.7128,4.0338,6.48,2103.6348,1.215,2.0412,295.164,0,0,0,0,0,12.231
6/18/20 00:00,1626.2532,-7.1604,434.8728,-9.153,147.582,7.128,6.48,0.6318,4.0338,6.4638,2104.9146,1.2312,2.0736,318.006,0,0,0,0,0,12.15
6/19/20 00:00,1626.318,-7.1604,434.8728,-8.7966,150.012,7.128,6.5934,0.5346,4.0986,6.5772,2104.8984,1.134,2.6568,286.254,0,0,0,0,0,12.069
6/20/20 00:00,1626.0912,-7.29,434.7594,-8.8614,150.498,7.0794,6.5772,0.5022,4.0824,6.5448,2105.2872,1.4742,2.3976,341.334,0,0,0,0,0,11.988
6/21/20 00:00,1626.075,-6.9822,435.0672,-8.3268,152.118,7.1766,6.7392,0.4374,4.1796,6.723,2103.6834,0.567,1.5876,533.952,0,0,0,0,0,11.907
6/22/20 00:00,1626.0264,-6.885,435.1644,-8.505,150.174,7.209,6.6906,0.5346,4.1472,6.6582,2103.1812,1.3284,1.782,322.38,0,0,0,0,0,11.7936
6/23/20 00:00,1626.0912,-6.804,435.2454,-8.3268,150.822,7.2414,6.7392,0.5022,4.1796,6.723,2102.841,1.2798,2.268,340.686,0,0,0,0,0,11.6964
6/24/20 00:00,1626.0426,-6.4476,435.618,-7.9704,150.822,7.371,6.8526,0.5022,4.2606,6.8364,2100.978,0.4698,1.296,194.4,0,0,0,0,0,11.6154
6/25/20 00:00,1625.9454,-6.5934,435.4722,-8.5536,147.744,7.3224,6.6744,0.648,4.1472,6.642,2101.6584,0.9882,2.1384,335.826,0,0,0,0,0,11.5506
6/26/20 00:00,1625.6862,-7.3872,434.6946,-9.9306,143.694,7.047,6.2532,0.7938,3.888,6.237,2105.3844,2.5272,3.2076,326.754,0,0,0,0,0,11.502
6/27/20 00:00,1625.6862,-7.7436,434.3382,-10.044,145.314,6.9336,6.2208,0.7128,3.8556,6.1884,2107.1178,1.6686,2.9808,248.994,0,0,0,0,0,11.4696
6/28/20 00:00,1625.6538,-7.857,434.2248,-9.6228,149.04,6.9012,6.3504,0.5508,3.9366,6.318,2107.5552,1.2312,2.7864,223.074,0,0,0,0,0,11.4372
6/29/20 00:00,1625.4756,-7.8732,434.2248,-9.5256,149.85,6.885,6.3666,0.5184,3.9528,6.3504,2107.3608,1.053,2.1384,169.938,0,0,0,0,0,11.4048
6/30/20 00:00,1625.2974,-7.9056,434.2086,-9.558,149.85,6.885,6.3666,0.5184,3.9528,6.3504,2107.2798,0.6318,1.4904,302.94,0,0,0,0,0,11.3562
7/1/20 00:00,1625.1354,-7.9542,434.1762,-9.7848,148.554,6.8688,6.3018,0.567,3.9042,6.2694,2107.377,1.0368,1.8144,318.978,0,0,0,0,0,11.7612
7/2/20 00:00,1625.0544,-7.7922,434.3544,-9.9468,146.286,6.9174,6.2532,0.6642,3.8718,6.2208,2106.486,1.3446,3.6936,209.628,0,0,0,0,0,13.284
7/3/20 00:00,1624.9734,-8.1486,433.9818,-10.125,147.582,6.804,6.1884,0.5994,3.8394,6.1722,2108.187,0.648,2.268,154.386,0,0,0,0,0,14.7096
7/4/20 00:00,1624.9896,-8.2944,433.8522,-10.125,148.554,6.7554,6.1884,0.567,3.8394,6.1722,2108.8512,0.5994,2.1384,196.668,0,0,0,0,0,15.1956
7/5/20 00:00,1625.0544,-7.6464,434.484,-9.3636,149.364,6.966,6.4152,0.5508,3.9852,6.399,2105.7084,1.1178,3.4344,244.458,0,0,0,0,0,15.1308
7/6/20 00:00,1625.2164,-7.209,434.9214,-9.3312,146.61,7.1118,6.4314,0.6804,4.0014,6.4152,2103.7968,0.9882,1.6848,85.7628,0,0,0,0,0,14.8068
7/7/20 00:00,1625.4594,-7.3548,434.7432,-9.6876,145.152,7.0632,6.318,0.729,3.9204,6.3018,2104.8822,1.2798,1.944,97.9938,0,0,0,0,0,14.3856
7/8/20 00:00,1625.3784,-8.1324,433.9818,-10.4976,144.828,6.804,6.0912,0.729,3.7746,6.0588,2108.6568,1.1178,1.6848,346.032,0,0,0,0,0,13.932
7/9/20 00:00,1625.103,-8.7318,433.3986,-10.7406,147.258,6.6096,6.0102,0.5994,3.7422,5.994,2111.2488,1.4256,1.944,333.558,0,0,0,0,0,13.4784
7/10/20 00:00,1624.8438,-8.8776,433.2852,-10.8864,147.258,6.5772,5.9778,0.5994,3.7098,5.9616,2111.6214,1.5228,2.3976,311.688,0,0,0,0,0,13.0572
7/11/20 00:00,1624.5684,-8.7966,433.3824,-11.0322,145.638,6.5934,5.9292,0.6642,3.6774,5.913,2110.8762,2.2194,2.9808,338.742,0,0,0,0,0,12.6846
7/12/20 00:00,1624.3254,-8.0352,434.16,-10.4652,144.342,6.8364,6.0912,0.7452,3.7908,6.075,2106.81,1.7658,2.6244,321.084,0,0,0,0,0,12.3768
7/13/20 00:00,1624.293,-7.8894,434.3058,-11.2104,138.348,6.885,5.8806,1.0044,3.645,5.8644,2106.162,1.2312,2.5596,269.568,0,0,0,0,0,12.1014
7/14/20 00:00,1624.3254,-8.4564,433.7226,-11.0808,143.046,6.7068,5.913,0.7776,3.6774,5.8968,2108.9808,1.5228,2.8188,290.628,0,0,0,0,0,11.8584
7/15/20 00:00,1624.2444,-8.7966,433.3986,-11.0646,145.476,6.5934,5.9292,0.6804,3.6774,5.913,2110.5036,0.729,1.7496,236.844,0,0,0,0,0,11.6478
7/16/20 00:00,1624.131,-8.9586,433.2528,-11.1618,145.8,6.5448,5.8968,0.648,3.6612,5.8806,2111.1192,0.9558,2.6244,144.504,0,0,0,0,0,11.7774
7/17/20 00:00,1624.0986,-8.829,433.3824,-10.7406,147.906,6.5934,6.0102,0.567,3.7422,5.994,2110.4226,0.6966,2.1384,179.82,0,0,0,0,0,13.041
7/18/20 00:00,1624.0662,-9.0396,433.1718,-11.0808,146.934,6.5286,5.913,0.5994,3.6774,5.8968,2111.3946,1.134,1.944,189.378,0,0,0,0,0,14.58
7/19/20 00:00,1624.0986,-9.3636,432.8478,-11.3886,147.096,6.4314,5.832,0.5832,3.6288,5.8158,2113.0794,1.0854,2.3976,240.408,0,0,0,0,0,15.1956
7/20/20 00:00,1624.0986,-9.2178,432.9936,-11.1942,147.42,6.4638,5.8806,0.5832,3.6612,5.8644,2112.3666,0.6642,1.4904,230.688,0,0,0,0,0,15.0984
7/21/20 00:00,1624.0824,-8.8128,433.3986,-10.9512,146.286,6.5934,5.9454,0.6318,3.6936,5.9454,2110.3092,0.4698,1.1664,188.568,0,0,0,0,0,14.7258
7/22/20 00:00,1623.9528,-8.8452,433.3824,-11.4048,143.37,6.5772,5.832,0.7614,3.6126,5.8158,2110.374,0.648,2.0736,273.294,0,0,0,0,0,14.256
7/23/20 00:00,1623.9042,-8.8614,433.3662,-11.1456,145.314,6.5772,5.8968,0.6804,3.6612,5.8806,2110.3902,0.648,2.2032,234.576,0,0,0,0,0,13.77
7/24/20 00:00,1623.8394,-8.181,434.0466,-10.8054,143.046,6.7878,5.994,0.7938,3.726,5.9778,2106.9234,0.5022,1.5228,92.6802,0,0,0,0,0,13.3002
7/25/20 00:00,1623.888,-8.0028,434.2248,-10.8378,141.588,6.8526,5.9778,0.8586,3.726,5.9778,2106.1134,1.539,3.3048,89.2944,0,0,0,0,0,12.879
7/26/20 00:00,1623.888,-7.776,434.4516,-10.8378,140.13,6.9174,5.994,0.9396,3.726,5.9778,2105.0604,2.4138,5.1678,217.404,0,0,0,0,0,12.4902
7/27/20 00:00,1623.8232,-7.9542,434.2734,-10.9836,140.292,6.8688,5.9454,0.9234,3.6936,5.9292,2105.8218,1.5228,3.6288,209.628,0,0,0,0,0,12.1338
7/28/20 00:00,1623.807,-8.2944,433.9332,-11.1456,141.588,6.7554,5.8968,0.8586,3.6612,5.8806,2107.539,0.8586,1.944,164.592,0,0,0,0,0,12.1176
7/29/20 00:00,1623.8556,-8.3106,433.9008,-11.2914,140.616,6.7554,5.8644,0.891,3.645,5.8482,2107.6848,0.9558,1.5552,203.796,0,0,0,2.187,4.0662,13.2678
7/30/20 00:00,1623.8232,-9.0396,433.188,-11.8098,141.912,6.5286,5.7186,0.81,3.5478,5.7024,2111.184,1.7658,3.2724,176.58,0,0,0,5.9454,9.3798,14.742
7/31/20 00:00,1623.807,-9.1692,433.0584,-11.34,146.124,6.48,5.8482,0.6318,3.6288,5.832,2111.7996,0.8262,2.7864,80.6274,0,0,3.2562,15.0174,21.5784,15.3252
8/1/20 00:00,1623.6774,-8.8128,433.431,-10.935,146.448,6.5934,5.9616,0.6318,3.7098,5.9454,2109.7746,0.7452,2.3328,322.704,0,0,37.4868,32.2056,43.7886,15.2118
8/2/20 00:00,1623.5316,-7.6626,434.5812,-10.4814,141.75,6.966,6.0912,0.8748,3.7908,6.075,2103.975,1.1988,3.0456,278.64,0,0,77.2578,56.9268,71.6202,14.7906
8/3/20 00:00,1623.5802,-7.1928,435.051,-10.773,136.728,7.1118,6.0102,1.1178,3.726,5.994,2101.788,1.5066,2.4624,284.634,0,0,109.188,89.7642,108.216,14.337
8/4/20 00:00,1623.5478,-7.1118,435.132,-10.8702,135.594,7.1442,5.9778,1.1664,3.7098,5.9616,2101.3992,1.0692,2.1384,240.084,0,0,138.5262,129.7944,151.3728,13.9806
8/5/20 00:00,1623.645,-7.6302,434.6136,-11.3076,136.08,6.966,5.8482,1.1178,3.645,5.832,2104.0884,1.8792,4.0176,226.638,0,0,166.8924,175.446,199.2114,13.7862
8/6/20 00:00,1623.5478,-7.5816,434.6622,-10.7244,139.644,6.9822,6.0264,0.972,3.7422,6.0102,2103.6186,0.8586,2.3328,250.614,0,0,194.5944,225.4878,251.4402,13.7376
8/7/20 00:00,1623.321,-6.6906,435.5694,-10.6596,134.298,7.29,6.0426,1.2474,3.7584,6.0264,2099.0178,1.3932,3.3372,255.96,0,0,233.7174,278.6562,305.856,13.8186
8/8/20 00:00,1623.2562,-6.5934,435.6666,-10.5948,134.136,7.3062,6.0588,1.2636,3.7584,6.0426,2098.4994,1.9764,4.6818,234.414,0,0,292.0536,332.1324,358.4088,13.9644
8/9/20 00:00,1623.24,-6.5448,435.7314,-10.5462,134.136,7.3386,6.075,1.2636,3.7746,6.0588,2098.2078,2.0088,3.8232,230.364,0,0,354.6342,385.6086,413.1324,14.1912
8/10/20 00:00,1622.9322,-6.7392,435.5532,-10.53,135.432,7.2738,6.075,1.1988,3.7746,6.0588,2098.7262,1.5228,2.8512,239.76,0,0,415.2708,439.7166,465.669,14.4666
8/11/20 00:00,1622.6892,-6.1722,436.1526,-9.8982,135.918,7.4682,6.2532,1.1988,3.888,6.2532,2095.6158,1.8306,2.7864,302.778,0,0,460.242,490.698,513.8316,14.8068
8/12/20 00:00,1622.6892,-5.7186,436.6062,-9.5256,135.432,7.614,6.3666,1.2474,3.969,6.3666,2093.364,1.1988,2.1384,310.716,0,0,494.4726,537.2892,560.115,15.1794
8/13/20 00:00,1622.5434,-4.8924,437.4324,-9.2988,131.868,7.9218,6.4476,1.4742,4.0014,6.4314,2089.2492,2.1546,4.8114,292.572,0,0,521.2026,579.1986,597.3426,15.6168
8/14/20 00:00,1622.4624,-4.5036,437.8212,-9.234,129.924,8.0676,6.4638,1.6038,4.0176,6.4476,2087.2566,1.2798,2.5596,219.834,0,0,552.501,618.2892,639.5598,16.0866
8/15/20 00:00,1622.3004,-3.0294,439.3116,-8.6508,124.74,8.6184,6.642,1.9764,4.131,6.6258,2079.9666,1.7982,3.3048,330.48,0,0,580.527,665.82,691.1568,16.5726
8/16/20 00:00,1622.1384,-2.0088,440.3322,-8.6022,119.394,9.0396,6.6582,2.3814,4.1472,6.642,2074.9446,1.9278,4.0824,336.312,0,0,610.8372,714.6144,740.8908,17.0586
8/17/20 00:00,1622.2518,-1.4742,440.8668,-8.3754,117.774,9.2502,6.723,2.5272,4.1796,6.723,2072.5146,1.539,3.1752,347.004,0,0,627.1344,749.331,759.0186,17.5608
8/18/20 00:00,1622.2356,-0.9072,441.4338,-8.2134,115.668,9.4932,6.7878,2.7216,4.212,6.7716,2069.8092,1.6848,4.7466,273.294,0,0,626.8104,737.4402,742.446,18.0468
8/19/20 00:00,1621.9116,-0.9558,441.4176,-8.262,115.668,9.477,6.7716,2.7054,4.212,6.7554,2069.631,1.3608,4.3416,170.424,0,0,617.3658,746.82,754.9524,18.5166
8/20/20 00:00,1621.6362,-0.3078,442.0818,-7.9866,113.724,9.7524,6.8526,2.916,4.2606,6.8364,2066.2128,1.2474,3.3696,299.376,0,0,609.5412,761.2056,769.338,18.9702
8/21/20 00:00,1621.4094,0.7776,443.1834,-7.857,109.0422,10.2384,6.9012,3.3534,4.293,6.885,2060.8668,1.6362,3.7584,377.946,0,0,596.8242,773.4042,778.7178,19.3752
8/22/20 00:00,1621.134,1.7172,444.1554,-7.6464,105.543,10.692,6.966,3.726,4.3416,6.9498,2056.0716,2.7054,3.9528,376.002,0,0,579.555,783.4158,787.7898,19.764
8/23/20 00:00,1620.7938,2.916,445.3704,-7.7598,99.549,11.2752,6.9336,4.3416,4.3092,6.9174,2050.1424,2.7702,4.0176,358.83,0,0,547.6086,786.5424,789.9768,20.169
8/24/20 00:00,1620.3726,3.1104,445.5972,-7.5006,99.9216,11.3724,7.0146,4.3578,4.374,7.0146,2048.7006,3.1752,4.7952,322.704,0,0,515.9862,783.7236,786.2346,20.574
8/25/20 00:00,1620.0486,4.4064,446.9256,-6.8688,97.1352,12.0366,7.2252,4.8276,4.5036,7.2252,2042.2044,2.5272,4.212,323.514,0,0,483.7158,782.784,785.9106,21.0114
8/26/20 00:00,1619.676,5.6214,448.173,-6.3666,94.3326,12.7008,7.3872,5.2974,4.6008,7.4034,2036.1294,2.0898,4.0824,308.934,0,0,444.609,776.5308,781.5366,21.4974
8/27/20 00:00,1619.4492,7.0794,449.6472,-6.0912,89.6346,13.527,7.4844,6.0426,4.6656,7.4844,2029.212,2.1222,3.888,336.312,0,0,407.1222,763.0848,771.2172,22.032
8/28/20 00:00,1619.3196,8.0676,450.6354,-6.1722,85.5846,14.1102,7.452,6.6582,4.6494,7.4682,2024.6436,1.6362,3.402,326.106,0,0,377.136,748.0836,754.3368,22.6476
8/29/20 00:00,1619.1252,9.0396,451.6236,-6.2208,81.8748,14.7258,7.4358,7.2738,4.6332,7.452,2020.0266,3.0132,4.5036,242.352,0,0,371.2716,733.374,742.446,23.3604
8/30/20 00:00,1618.866,9.2826,451.8828,-5.265,84.7098,14.8716,7.776,7.0956,4.8438,7.7922,2018.4552,2.1384,3.8556,306.99,0,0,359.5266,709.6086,721.8072,24.1542
8/31/20 00:00,1618.6392,9.8172,452.4498,-4.5846,85.4064,15.228,8.019,7.1928,5.0058,8.0352,2015.6688,1.8954,3.9528,298.566,0,0,345.8376,684.5958,695.223,24.9966
9/1/20 00:00,1618.4772,10.4814,453.114,-3.7422,86.3298,15.6654,8.343,7.3224,5.2002,8.3592,2012.3802,1.6524,3.9204,307.638,0,0,333.4608,657.6876,673.0128,25.8552
9/2/20 00:00,1618.3476,10.4814,453.1464,-3.5316,87.156,15.6654,8.424,7.2414,5.265,8.4402,2012.121,2.0898,4.0176,281.718,0,0,317.8116,624.2346,639.5598,26.7138
9/3/20 00:00,1618.1856,10.0764,452.7414,-3.2724,89.7804,15.39,8.5374,6.8688,5.3298,8.5374,2013.7086,1.6848,3.4992,292.248,0,0,299.2302,588.8862,608.6016,27.54
9/4/20 00:00,1618.218,9.5256,452.1906,-2.754,94.1058,15.0336,8.7318,6.3018,5.4432,8.748,2016.1062,2.3814,5.4432,290.466,0,0,280.0008,551.043,567,28.3338
9/5/20 00:00,1618.1694,9.2502,451.9152,-2.2842,97.3134,14.8554,8.9262,5.9292,5.5728,8.9424,2017.1916,1.782,4.86,279.288,0,0,259.4592,510.3972,530.4042,29.0466
9/6/20 00:00,1618.0722,9.5742,452.2554,-2.0412,96.9894,15.066,9.0234,6.0426,5.6214,9.0396,2015.5716,2.5758,5.0544,266.652,0,0,237.2976,463.7898,487.2474,29.6784
9/7/20 00:00,1617.9102,9.234,451.9314,-2.0412,98.4474,14.8554,9.0234,5.832,5.6376,9.0396,2016.8676,2.916,5.184,313.794,0,0,215.784,413.7642,437.8374,30.213
9/8/20 00:00,1617.8778,8.7642,451.4616,-2.2032,99.6948,14.5476,8.9586,5.6052,5.589,8.9748,2018.9412,2.6082,4.4388,315.252,0,0,192.3102,363.0906,388.4274,30.6504
9/9/20 00:00,1617.813,9.1692,451.8504,-2.3004,97.5564,14.8068,8.91,5.8806,5.5566,8.9262,2017.143,3.9528,5.7834,317.196,0,0,169.5006,315.2358,337.7538,30.942
9/10/20 00:00,1617.8292,9.3474,452.0448,-2.2518,97.0218,14.9202,8.9424,5.9778,5.5728,8.9424,2016.3006,2.9484,4.7304,299.538,0,0,143.0946,266.4576,291.4704,31.1202
9/11/20 00:00,1617.8292,9.0882,451.7694,-2.0736,98.9496,14.7582,9.0072,5.7348,5.6214,9.0234,2017.4832,2.106,3.24,307.314,0,0,110.8242,216.108,239.8734,31.185
9/12/20 00:00,1617.975,8.8614,451.5426,-2.025,100.116,14.6124,9.0234,5.5728,5.6376,9.0396,2018.6658,1.4094,3.1104,271.188,0,0,79.5258,170.4402,190.4634,31.1526
9/13/20 00:00,1618.0884,8.8938,451.5588,-2.025,100.0026,14.6286,9.0234,5.6052,5.6376,9.0396,2018.6658,2.6244,4.7952,287.874,0,0,51.4998,130.1022,148.2462,31.0716
9/14/20 00:00,1618.2828,8.0352,450.7002,-2.1546,103.0968,14.1102,8.9748,5.1354,5.6052,8.991,2022.7158,2.2518,4.0176,275.886,0,0,31.9464,93.5064,111.3426,30.9258
9/15/20 00:00,1618.3314,6.9336,449.5824,-2.2518,107.6328,13.446,8.9262,4.5036,5.5728,8.9424,2027.7864,1.5228,2.8512,279.936,0,0,16.9452,61.6086,73.1754,30.699
9/16/20 00:00,1618.5744,5.9778,448.6104,-2.4462,111.2616,12.8952,8.8614,4.0338,5.5242,8.8614,2032.4358,1.6848,3.3696,244.296,0,0,9.7848,39.7224,50.3496,30.3426
9/17/20 00:00,1618.5906,5.4432,448.0758,-2.511,113.562,12.6036,8.829,3.7746,5.508,8.8452,2034.8982,1.5228,3.24,127.008,0,0,2.9322,20.9466,29.7108,29.8566
9/18/20 00:00,1618.8336,5.265,447.8814,-2.7054,113.3676,12.5064,8.748,3.7584,5.4594,8.7642,2036.016,2.0412,4.3416,25.0614,0,0,0,8.4402,13.446,29.2572
9/19/20 00:00,1619.0118,5.1516,447.7518,-3.0456,112.2174,12.4416,8.6184,3.8232,5.3784,8.6184,2036.8422,2.8674,4.2768,581.256,0,0,0,2.8188,4.698,28.5444
9/20/20 00:00,1619.0928,4.9572,447.5412,-2.8512,114.21,12.3282,8.6994,3.645,5.427,8.6994,2037.8304,3.4182,4.536,11.34,0,0,0,0,2.187,27.7182
9/21/20 00:00,1619.109,4.6656,447.2496,-3.2238,113.724,12.1824,8.5536,3.6288,5.3298,8.5536,2039.2236,2.7054,3.8232,31.3956,0,0,0,0,0,26.8272
9/22/20 00:00,1619.2062,4.2282,446.8122,-3.3048,115.506,11.9394,8.5212,3.4344,5.3136,8.5212,2041.3296,2.7216,4.3416,41.7474,0,0,0,0,0,25.9524
9/23/20 00:00,1619.2224,3.7584,446.3424,-3.4506,117.126,11.6964,8.4564,3.24,5.2812,8.4726,2043.5328,1.4256,2.916,10.4166,0,0,0,0,0,25.0938
9/24/20 00:00,1619.3358,3.0942,445.662,-3.4668,120.528,11.3562,8.4564,2.916,5.265,8.4564,2046.7566,2.2194,3.0456,353.484,0,0,0,0,0,24.3
9/25/20 00:00,1619.2872,2.3004,444.8844,-3.7422,123.282,10.9674,8.343,2.6244,5.2002,8.343,2050.3854,3.0618,4.3416,375.516,0,0,0,0,0,23.6034
9/26/20 00:00,1619.3196,2.2842,444.852,-3.5154,124.74,10.9512,8.4402,2.5272,5.265,8.4402,2050.4988,4.3092,5.184,393.822,0,0,0,0,0,22.9878
9/27/20 00:00,1619.3196,2.2842,444.852,-3.6936,123.606,10.9674,8.3592,2.592,5.2164,8.3592,2050.4988,3.807,4.9248,388.152,0,0,0,0,0,22.4046
9/28/20 00:00,1619.4816,1.8144,444.366,-3.9042,125.064,10.7244,8.2782,2.4462,5.1678,8.2782,2052.945,3.726,4.6656,370.17,0,0,0,0,0,21.8538
9/29/20 00:00,1619.4654,1.8792,444.447,-3.807,125.226,10.773,8.3268,2.4462,5.184,8.3268,2052.5562,2.7864,3.6936,374.382,0,0,0,0,0,21.3516
9/30/20 00:00,1619.5302,1.4742,444.0258,-4.0338,126.198,10.5624,8.2296,2.3328,5.1354,8.2296,2054.5812,2.2842,3.6288,359.154,0,0,0,0,0,20.898
10/1/20 00:00,1619.7246,1.0044,443.5398,-4.212,127.818,10.3518,8.1648,2.187,5.0868,8.1648,2057.0274,0.81,1.8792,323.352,0,0,0,0,0,20.5092
10/2/20 00:00,1619.9676,0.243,442.7784,-4.536,130.248,10.0116,8.0514,1.9602,5.0058,8.0514,2060.8992,2.43,3.4344,365.634,0,0,0,0,0,20.1852
10/3/20 00:00,1619.9838,-0.1296,442.3896,-4.5684,132.354,9.8334,8.0352,1.7982,5.0058,8.0352,2062.6974,1.5228,2.3652,302.778,0,0,0,0,0,19.9098
10/4/20 00:00,1620.1134,-0.3564,442.1466,-4.5846,133.65,9.7362,8.0352,1.701,5.0058,8.0352,2063.9448,1.215,2.3976,371.79,0,0,0,0,0,19.6344
10/5/20 00:00,1620.1782,-0.405,442.1142,-4.6332,133.488,9.72,8.0028,1.7172,4.9896,8.0028,2064.204,2.1708,3.6288,231.984,0,0,0,0,0,19.3752
10/6/20 00:00,1620.081,-0.7614,441.7578,-4.8438,134.46,9.558,7.938,1.62,4.941,7.938,2065.824,3.0618,5.265,320.112,0,0,0,0,0,19.1484
10/7/20 00:00,1620.0648,-0.7452,441.774,-4.7466,134.946,9.5742,7.9704,1.6038,4.9734,7.9704,2065.6782,3.078,4.212,361.098,0,0,0,0,0,18.9216
10/8/20 00:00,1620.2268,-1.1502,441.3528,-4.9086,136.404,9.396,7.9056,1.4904,4.9248,7.9056,2067.8004,4.0986,5.265,332.586,0,0,0,0,0,18.6948
10/9/20 00:00,1620.1296,-0.4698,442.0332,-4.3254,135.918,9.6876,8.1324,1.5552,5.0706,8.1324,2064.4308,3.6774,5.2002,321.57,0,0,0,0,0,18.5004
10/10/20 00:00,1620.243,-0.5832,441.9198,-4.5036,135.432,9.639,8.0676,1.5876,5.022,8.0514,2065.0788,3.0942,4.7466,283.662,0,0,0,0,0,18.306
10/11/20 00:00,1620.0972,-0.8424,441.6606,-4.6656,136.08,9.5256,8.0028,1.5228,4.9896,8.0028,2066.1966,3.3534,4.7142,334.692,0,0,0,0,0,18.1926
10/12/20 00:00,1620.0324,-0.9072,441.612,-4.617,136.728,9.4932,8.019,1.4742,4.9896,8.019,2066.3748,2.673,3.9528,329.508,0,0,0,0,0,18.1602
10/13/20 00:00,1619.8866,-0.8586,441.6606,-4.5522,136.89,9.5094,8.0352,1.4742,5.0058,8.0352,2066.0022,2.8998,4.0824,338.742,0,0,0,0,0,18.1764
10/14/20 00:00,1619.6922,-0.9558,441.5958,-4.5846,137.214,9.477,8.0352,1.458,5.0058,8.0352,2066.1318,2.754,4.212,337.77,0,0,0,0,0,18.1764
10/15/20 00:00,1619.514,-0.7938,441.774,-4.3254,137.862,9.5418,8.1324,1.4256,5.0706,8.1324,2065.1274,2.3004,3.3696,342.954,0,0,0,0,0,18.2088
10/16/20 00:00,1619.3196,-0.6804,441.8874,-4.212,137.862,9.5904,8.1648,1.4256,5.0868,8.1648,2064.3498,1.5066,3.3048,368.874,0,0,0,0,0,18.2574
10/17/20 00:00,1619.2548,-0.3078,442.26,-3.9042,137.538,9.7524,8.2782,1.4742,5.1678,8.2782,2062.503,1.377,3.1104,251.1,0,0,0,0,0,18.306
10/18/20 00:00,1619.2548,-0.1134,442.4706,-3.7908,137.052,9.8496,8.3268,1.5228,5.2002,8.3268,2061.531,1.6524,3.1104,283.176,0,0,0,0,0,18.387
10/19/20 00:00,1619.2062,-0.0162,442.5516,-3.6288,137.538,9.882,8.3916,1.4904,5.2326,8.3916,2061.045,2.2518,5.1354,250.776,0,0,0,0,0,18.5004
10/20/20 00:00,1618.9308,0.0972,442.6974,-3.4344,138.024,9.9468,8.4726,1.4742,5.2812,8.4726,2060.073,3.5316,6.9174,257.418,0,0,0,0,0,18.63
10/21/20 00:00,1618.6554,0.1458,442.7622,-3.3534,138.186,9.963,8.4888,1.458,5.2974,8.505,2059.4898,3.7908,6.1722,243.324,0,0,0,0,0,18.7758
10/22/20 00:00,1618.461,0.5346,443.1834,-3.0294,137.862,10.1412,8.6184,1.5066,5.3784,8.6346,2057.3676,4.3254,7.209,219.024,0,0,0,0,0,18.9054
10/23/20 00:00,1618.3152,0.7614,443.4102,-3.0132,136.566,10.2384,8.6346,1.6038,5.3784,8.6346,2056.1202,3.6936,7.7598,234.414,0,0,0,0,0,19.0026
10/24/20 00:00,1618.1208,0.567,443.232,-3.1266,137.052,10.1412,8.586,1.5552,5.3622,8.6022,2056.833,3.5802,6.3342,251.748,0,0,0,0,0,19.0512
10/25/20 00:00,1617.8778,0.3564,443.0376,-3.1266,138.348,10.0602,8.586,1.4742,5.3622,8.6022,2057.4972,2.673,5.913,249.318,0,0,0,0,0,19.0512
10/26/20 00:00,1617.6672,0.4212,443.1348,-3.0294,138.51,10.0926,8.6184,1.458,5.3784,8.6346,2056.8654,4.0662,5.913,257.094,0,0,0,0,0,18.9864
10/27/20 00:00,1617.6672,0.405,443.1024,-2.997,138.834,10.0764,8.6346,1.4418,5.3946,8.6508,2056.9464,1.3122,2.9808,215.622,0,0,0,0,0,18.9054
10/28/20 00:00,1617.651,0.7452,443.4588,-2.6082,139.158,10.2384,8.7966,1.4418,5.4918,8.7966,2055.2778,3.6612,7.1442,168.156,0,0,0,0,0,18.792
10/29/20 00:00,1617.8292,1.1988,443.88,-2.3004,138.348,10.4328,8.91,1.5228,5.5566,8.9262,2053.3824,4.2768,6.885,177.39,0,0,0,0,0,18.6786
10/30/20 00:00,1617.8616,1.2798,443.961,-2.349,137.538,10.4814,8.8938,1.5876,5.5566,8.91,2053.0584,2.7864,5.9778,231.822,0,0,0,0,0,18.6138
10/31/20 00:00,1617.7158,1.1664,443.8638,-2.3652,138.024,10.4328,8.8938,1.539,5.5404,8.8938,2053.35,1.1178,2.3976,219.996,0,0,0,0,0,18.5976
